epsilon,gamma,iters,optimal_path_length,valid_path,seed
0.11911964494419515,0.8765234613118672,734,23,True,6
0.11911964494419515,0.8765234613118672,742,23,True,5
0.11911964494419515,0.8765234613118672,735,23,True,8
0.23743152655752073,0.3487604319544597,871,23,True,1
0.11911964494419515,0.8765234613118672,746,23,True,9
0.23743152655752073,0.3487604319544597,865,23,True,3
0.23743152655752073,0.3487604319544597,870,23,True,0
0.23743152655752073,0.3487604319544597,863,23,True,9
0.23743152655752073,0.3487604319544597,866,23,True,2
0.23743152655752073,0.3487604319544597,856,23,True,5
0.23743152655752073,0.3487604319544597,874,23,True,4
0.5143403754007247,0.452375240886132,804,23,True,1
0.23743152655752073,0.3487604319544597,850,23,True,6
0.23743152655752073,0.3487604319544597,869,23,True,7
0.23743152655752073,0.3487604319544597,863,23,True,8
0.5143403754007247,0.452375240886132,777,23,True,3
0.5143403754007247,0.452375240886132,785,23,True,0
0.5143403754007247,0.452375240886132,793,23,True,5
0.5143403754007247,0.452375240886132,764,23,True,2
0.10268505400235993,0.3003378945865497,908,23,True,1
0.10268505400235993,0.3003378945865497,914,23,True,3
0.5143403754007247,0.452375240886132,796,23,True,4
0.5143403754007247,0.452375240886132,785,23,True,6
0.5143403754007247,0.452375240886132,800,23,True,7
0.5143403754007247,0.452375240886132,795,23,True,8
0.5143403754007247,0.452375240886132,803,23,True,9
0.10268505400235993,0.3003378945865497,909,23,True,0
0.10268505400235993,0.3003378945865497,906,23,True,2
0.10268505400235993,0.3003378945865497,909,23,True,6
0.10268505400235993,0.3003378945865497,894,23,True,5
0.10268505400235993,0.3003378945865497,912,23,True,4
0.10268505400235993,0.3003378945865497,899,23,True,7
0.10268505400235993,0.3003378945865497,901,23,True,8
0.10268505400235993,0.3003378945865497,919,23,True,9
0.8731189094553182,0.602039742941911,1474,23,True,0
0.8731189094553182,0.602039742941911,1673,23,True,8
0.8731189094553182,0.602039742941911,1462,23,True,4
0.8731189094553182,0.602039742941911,1309,23,True,1
0.3286490609032784,0.12703355365854377,3752,29,True,0
0.8731189094553182,0.602039742941911,1380,23,True,5
0.8731189094553182,0.602039742941911,1514,23,True,2
0.3286490609032784,0.12703355365854377,3818,29,True,1
0.8731189094553182,0.602039742941911,1540,23,True,7
0.3286490609032784,0.12703355365854377,3579,29,True,4
0.8731189094553182,0.602039742941911,1825,23,True,6
0.8731189094553182,0.602039742941911,2017,23,True,3
0.8731189094553182,0.602039742941911,2017,23,True,9
0.3286490609032784,0.12703355365854377,3623,29,True,7
0.7442133690350285,0.3955507748472287,747,23,True,0
0.7442133690350285,0.3955507748472287,712,23,True,1
0.7442133690350285,0.3955507748472287,734,23,True,3
0.3286490609032784,0.12703355365854377,3595,29,True,2
0.3286490609032784,0.12703355365854377,3672,29,True,9
0.3286490609032784,0.12703355365854377,3683,29,True,3
0.7442133690350285,0.3955507748472287,726,23,True,2
0.3286490609032784,0.12703355365854377,3702,29,True,5
0.3286490609032784,0.12703355365854377,3790,29,True,6
0.7442133690350285,0.3955507748472287,1203,23,True,6
0.7442133690350285,0.3955507748472287,1176,23,True,8
0.7442133690350285,0.3955507748472287,753,23,True,4
0.7442133690350285,0.3955507748472287,717,23,True,9
0.7442133690350285,0.3955507748472287,731,23,True,7
0.3286490609032784,0.12703355365854377,3703,29,True,8
0.4307128933055736,0.17399530233210525,899,23,True,2
0.4307128933055736,0.17399530233210525,920,23,True,0
0.4307128933055736,0.17399530233210525,973,23,True,1
0.4307128933055736,0.17399530233210525,945,23,True,4
0.7442133690350285,0.3955507748472287,1384,23,True,5
0.4307128933055736,0.17399530233210525,900,23,True,3
0.42358659515775604,0.6293230777135793,762,23,True,2
0.42358659515775604,0.6293230777135793,755,23,True,3
0.42358659515775604,0.6293230777135793,771,23,True,1
0.42358659515775604,0.6293230777135793,759,23,True,0
0.4307128933055736,0.17399530233210525,929,23,True,8
0.4307128933055736,0.17399530233210525,1259,23,True,5
0.42358659515775604,0.6293230777135793,778,23,True,4
0.4307128933055736,0.17399530233210525,926,23,True,9
0.42358659515775604,0.6293230777135793,766,23,True,5
0.4307128933055736,0.17399530233210525,1170,23,True,7
0.4307128933055736,0.17399530233210525,1273,23,True,6
0.42358659515775604,0.6293230777135793,767,23,True,6
0.42358659515775604,0.6293230777135793,758,23,True,8
0.0904266261620345,0.6040488685932173,807,23,True,2
0.42358659515775604,0.6293230777135793,765,23,True,7
0.0904266261620345,0.6040488685932173,789,23,True,5
0.0904266261620345,0.6040488685932173,797,23,True,0
0.42358659515775604,0.6293230777135793,773,23,True,9
0.0904266261620345,0.6040488685932173,802,23,True,1
0.0904266261620345,0.6040488685932173,790,23,True,3
0.0904266261620345,0.6040488685932173,787,23,True,4
0.0904266261620345,0.6040488685932173,797,23,True,9
0.0904266261620345,0.6040488685932173,806,23,True,6
0.0904266261620345,0.6040488685932173,799,23,True,7
0.0904266261620345,0.6040488685932173,791,23,True,8
0.9576725901287659,0.07807486008578428,622,13,False,2
0.9576725901287659,0.07807486008578428,615,13,False,5
0.029687159272228196,0.17864198624927718,1131,23,True,0
0.9576725901287659,0.07807486008578428,626,13,False,4
0.9576725901287659,0.07807486008578428,619,13,False,3
0.029687159272228196,0.17864198624927718,1138,23,True,2
0.9576725901287659,0.07807486008578428,600,13,False,0
0.029687159272228196,0.17864198624927718,1021,23,True,1
0.9576725901287659,0.07807486008578428,625,13,False,1
0.9576725901287659,0.07807486008578428,614,13,False,6
0.029687159272228196,0.17864198624927718,1106,23,True,3
0.9576725901287659,0.07807486008578428,627,13,False,7
0.029687159272228196,0.17864198624927718,1150,23,True,5
0.9576725901287659,0.07807486008578428,629,13,False,8
0.9576725901287659,0.07807486008578428,606,13,False,9
0.029687159272228196,0.17864198624927718,1112,23,True,4
0.029687159272228196,0.17864198624927718,1095,23,True,9
0.1974129397907248,0.9407425131175947,736,23,True,2
0.1974129397907248,0.9407425131175947,733,23,True,1
0.1974129397907248,0.9407425131175947,721,23,True,0
0.029687159272228196,0.17864198624927718,1145,23,True,6
0.1974129397907248,0.9407425131175947,740,23,True,6
0.029687159272228196,0.17864198624927718,1106,23,True,7
0.1974129397907248,0.9407425131175947,719,23,True,8
0.1974129397907248,0.9407425131175947,714,23,True,3
0.1974129397907248,0.9407425131175947,719,23,True,4
0.029687159272228196,0.17864198624927718,1121,23,True,8
0.1974129397907248,0.9407425131175947,728,23,True,5
0.1974129397907248,0.9407425131175947,718,23,True,7
0.1974129397907248,0.9407425131175947,729,23,True,9
0.5272411097377058,0.35099290818137585,808,23,True,1
0.5272411097377058,0.35099290818137585,826,23,True,0
0.5272411097377058,0.35099290818137585,815,23,True,3
0.5272411097377058,0.35099290818137585,816,23,True,2
0.4314190192254717,0.6843229412938288,750,23,True,0
0.4314190192254717,0.6843229412938288,744,23,True,1
0.5272411097377058,0.35099290818137585,836,23,True,4
0.5272411097377058,0.35099290818137585,816,23,True,5
0.5272411097377058,0.35099290818137585,820,23,True,6
0.5272411097377058,0.35099290818137585,804,23,True,7
0.5272411097377058,0.35099290818137585,816,23,True,8
0.4314190192254717,0.6843229412938288,760,23,True,4
0.5272411097377058,0.35099290818137585,825,23,True,9
0.4314190192254717,0.6843229412938288,757,23,True,2
0.4314190192254717,0.6843229412938288,752,23,True,5
0.4314190192254717,0.6843229412938288,762,23,True,3
0.4314190192254717,0.6843229412938288,758,23,True,6
0.4314190192254717,0.6843229412938288,746,23,True,7
0.4314190192254717,0.6843229412938288,765,23,True,8
0.4314190192254717,0.6843229412938288,735,23,True,9
0.8819040531189124,0.3353556356867724,1289,23,True,1
0.8819040531189124,0.3353556356867724,1347,23,True,0
0.7724749554260701,0.47225131484268673,711,23,True,0
0.7724749554260701,0.47225131484268673,704,23,True,1
0.8819040531189124,0.3353556356867724,1191,23,True,3
0.7724749554260701,0.47225131484268673,701,23,True,2
0.7724749554260701,0.47225131484268673,701,23,True,3
0.8819040531189124,0.3353556356867724,1280,23,True,5
0.7724749554260701,0.47225131484268673,746,23,True,5
0.8819040531189124,0.3353556356867724,1208,23,True,6
0.8819040531189124,0.3353556356867724,1381,23,True,2
0.7724749554260701,0.47225131484268673,694,23,True,4
0.7724749554260701,0.47225131484268673,1522,23,True,6
0.7724749554260701,0.47225131484268673,705,23,True,8
0.7724749554260701,0.47225131484268673,704,23,True,7
0.8819040531189124,0.3353556356867724,1628,23,True,4
0.8819040531189124,0.3353556356867724,1572,23,True,9
0.8819040531189124,0.3353556356867724,1687,23,True,7
0.8819040531189124,0.3353556356867724,2020,23,True,8
0.7724749554260701,0.47225131484268673,1473,23,True,9
0.91420254283141,0.9364668904527337,1578,23,True,2
0.91420254283141,0.9364668904527337,1959,23,True,1
0.8463485710953034,0.3177720792554709,1187,23,True,0
0.91420254283141,0.9364668904527337,1600,23,True,3
0.8463485710953034,0.3177720792554709,1346,23,True,1
0.91420254283141,0.9364668904527337,1459,23,True,5
0.91420254283141,0.9364668904527337,1361,23,True,7
0.8463485710953034,0.3177720792554709,1468,23,True,2
0.91420254283141,0.9364668904527337,1866,23,True,0
0.91420254283141,0.9364668904527337,1753,23,True,4
0.91420254283141,0.9364668904527337,1460,23,True,8
0.91420254283141,0.9364668904527337,1693,23,True,6
0.8463485710953034,0.3177720792554709,1404,23,True,4
0.91420254283141,0.9364668904527337,1506,23,True,9
0.8463485710953034,0.3177720792554709,1417,23,True,7
0.6096365794024393,0.8973548196195029,697,23,True,0
0.6096365794024393,0.8973548196195029,676,23,True,1
0.6096365794024393,0.8973548196195029,676,23,True,2
0.6096365794024393,0.8973548196195029,685,23,True,4
0.8463485710953034,0.3177720792554709,1170,23,True,3
0.6096365794024393,0.8973548196195029,670,23,True,3
0.6096365794024393,0.8973548196195029,696,23,True,7
0.6096365794024393,0.8973548196195029,680,23,True,8
0.6096365794024393,0.8973548196195029,649,23,True,5
0.6096365794024393,0.8973548196195029,668,23,True,6
0.8463485710953034,0.3177720792554709,1186,23,True,6
0.24037473630828557,0.3571143259034638,863,23,True,1
0.24037473630828557,0.3571143259034638,866,23,True,2
0.6096365794024393,0.8973548196195029,685,23,True,9
0.24037473630828557,0.3571143259034638,866,23,True,0
0.8463485710953034,0.3177720792554709,1534,23,True,5
0.24037473630828557,0.3571143259034638,864,23,True,7
0.24037473630828557,0.3571143259034638,876,23,True,3
0.24037473630828557,0.3571143259034638,869,23,True,4
0.24037473630828557,0.3571143259034638,860,23,True,6
0.24037473630828557,0.3571143259034638,867,23,True,5
0.8463485710953034,0.3177720792554709,1385,23,True,9
0.8463485710953034,0.3177720792554709,1405,23,True,8
0.24037473630828557,0.3571143259034638,860,23,True,8
0.10214326779073596,0.19331546614227382,1087,23,True,1
0.24037473630828557,0.3571143259034638,868,23,True,9
0.10214326779073596,0.19331546614227382,987,23,True,6
0.10214326779073596,0.19331546614227382,1005,23,True,0
0.10214326779073596,0.19331546614227382,1031,23,True,9
0.10214326779073596,0.19331546614227382,1009,23,True,2
0.10214326779073596,0.19331546614227382,973,23,True,4
0.2407869344500416,0.2657698214919115,918,23,True,1
0.10214326779073596,0.19331546614227382,1054,23,True,3
0.10214326779073596,0.19331546614227382,985,23,True,7
0.10214326779073596,0.19331546614227382,1148,23,True,5
0.2407869344500416,0.2657698214919115,908,23,True,0
0.10214326779073596,0.19331546614227382,988,23,True,8
0.2407869344500416,0.2657698214919115,895,23,True,3
0.2407869344500416,0.2657698214919115,901,23,True,6
0.2407869344500416,0.2657698214919115,900,23,True,2
0.6193410822853989,0.2876975953593183,825,23,True,2
0.2407869344500416,0.2657698214919115,905,23,True,4
0.2407869344500416,0.2657698214919115,900,23,True,5
0.2407869344500416,0.2657698214919115,915,23,True,7
0.6193410822853989,0.2876975953593183,801,23,True,3
0.2407869344500416,0.2657698214919115,897,23,True,8
0.2407869344500416,0.2657698214919115,889,23,True,9
0.6193410822853989,0.2876975953593183,767,23,True,1
0.6193410822853989,0.2876975953593183,784,23,True,5
0.6193410822853989,0.2876975953593183,808,23,True,0
0.6193410822853989,0.2876975953593183,829,23,True,9
0.15892528618601923,0.4598233501876177,831,23,True,3
0.15892528618601923,0.4598233501876177,835,23,True,0
0.6193410822853989,0.2876975953593183,803,23,True,4
0.15892528618601923,0.4598233501876177,834,23,True,1
0.15892528618601923,0.4598233501876177,829,23,True,5
0.6193410822853989,0.2876975953593183,781,23,True,6
0.6193410822853989,0.2876975953593183,804,23,True,7
0.15892528618601923,0.4598233501876177,824,23,True,6
0.15892528618601923,0.4598233501876177,824,23,True,2
0.15892528618601923,0.4598233501876177,825,23,True,4
0.7510371568096245,0.9746589615154689,651,23,True,0
0.15892528618601923,0.4598233501876177,836,23,True,7
0.15892528618601923,0.4598233501876177,831,23,True,8
0.15892528618601923,0.4598233501876177,837,23,True,9
0.7510371568096245,0.9746589615154689,687,23,True,3
0.7510371568096245,0.9746589615154689,655,23,True,6
0.6193410822853989,0.2876975953593183,1769,23,True,8
0.7510371568096245,0.9746589615154689,633,23,True,1
0.7510371568096245,0.9746589615154689,654,23,True,2
0.09042405154009907,0.2627156847017509,957,23,True,0
0.7510371568096245,0.9746589615154689,662,23,True,4
0.09042405154009907,0.2627156847017509,946,23,True,1
0.09042405154009907,0.2627156847017509,940,23,True,5
0.7510371568096245,0.9746589615154689,676,23,True,7
0.7510371568096245,0.9746589615154689,656,23,True,9
0.7510371568096245,0.9746589615154689,706,23,True,8
0.7510371568096245,0.9746589615154689,1112,23,True,5
0.09042405154009907,0.2627156847017509,938,23,True,2
0.09042405154009907,0.2627156847017509,927,23,True,3
0.09042405154009907,0.2627156847017509,931,23,True,7
0.09042405154009907,0.2627156847017509,927,23,True,4
0.09042405154009907,0.2627156847017509,921,23,True,8
0.09042405154009907,0.2627156847017509,930,23,True,6
0.23884598381138344,0.20656512627770907,960,23,True,5
0.09042405154009907,0.2627156847017509,935,23,True,9
0.23884598381138344,0.20656512627770907,926,23,True,7
0.23884598381138344,0.20656512627770907,944,23,True,0
0.23884598381138344,0.20656512627770907,943,23,True,1
0.23884598381138344,0.20656512627770907,957,23,True,2
0.23884598381138344,0.20656512627770907,959,23,True,3
0.23884598381138344,0.20656512627770907,949,23,True,9
0.23884598381138344,0.20656512627770907,968,23,True,4
0.23884598381138344,0.20656512627770907,957,23,True,6
0.23884598381138344,0.20656512627770907,926,23,True,8
0.8419078835941823,0.22132231549851972,739,23,True,1
0.7430131923738458,0.1264486320449564,1229,29,True,0
0.8419078835941823,0.22132231549851972,1627,23,True,6
0.8419078835941823,0.22132231549851972,1139,23,True,7
0.7430131923738458,0.1264486320449564,1161,29,True,1
0.8419078835941823,0.22132231549851972,1458,23,True,0
0.8419078835941823,0.22132231549851972,1394,23,True,2
0.7430131923738458,0.1264486320449564,1214,29,True,2
0.8419078835941823,0.22132231549851972,1341,23,True,5
0.8419078835941823,0.22132231549851972,1633,23,True,4
0.8419078835941823,0.22132231549851972,1470,23,True,8
0.8419078835941823,0.22132231549851972,1536,23,True,9
0.7430131923738458,0.1264486320449564,1048,29,True,7
0.7430131923738458,0.1264486320449564,1167,29,True,4
0.8419078835941823,0.22132231549851972,1961,23,True,3
0.28111900943942103,0.20250650164625844,990,23,True,2
0.28111900943942103,0.20250650164625844,956,23,True,3
0.28111900943942103,0.20250650164625844,958,23,True,0
0.7430131923738458,0.1264486320449564,1027,29,True,3
0.28111900943942103,0.20250650164625844,937,23,True,1
0.28111900943942103,0.20250650164625844,919,23,True,5
0.28111900943942103,0.20250650164625844,911,23,True,6
0.7430131923738458,0.1264486320449564,1079,29,True,6
0.28111900943942103,0.20250650164625844,922,23,True,4
0.7430131923738458,0.1264486320449564,1106,29,True,8
0.7430131923738458,0.1264486320449564,1198,29,True,5
0.7181917571927454,0.6920676563322568,681,23,True,0
0.7181917571927454,0.6920676563322568,727,23,True,1
0.28111900943942103,0.20250650164625844,951,23,True,7
0.7430131923738458,0.1264486320449564,1130,29,True,9
0.28111900943942103,0.20250650164625844,980,23,True,8
0.28111900943942103,0.20250650164625844,952,23,True,9
0.7181917571927454,0.6920676563322568,738,23,True,6
0.7181917571927454,0.6920676563322568,691,23,True,7
0.7181917571927454,0.6920676563322568,692,23,True,2
0.7181917571927454,0.6920676563322568,687,23,True,3
0.7181917571927454,0.6920676563322568,698,23,True,4
0.7181917571927454,0.6920676563322568,699,23,True,5
0.7181917571927454,0.6920676563322568,690,23,True,8
0.7181917571927454,0.6920676563322568,687,23,True,9
0.7711313076486124,0.18323048281445067,1067,23,True,3
0.7711313076486124,0.18323048281445067,1155,23,True,6
0.7331180436206879,0.8655364999609493,670,23,True,0
0.7711313076486124,0.18323048281445067,1083,23,True,1
0.7331180436206879,0.8655364999609493,821,23,True,1
0.7711313076486124,0.18323048281445067,1064,23,True,2
0.7331180436206879,0.8655364999609493,674,23,True,2
0.7331180436206879,0.8655364999609493,643,23,True,4
0.7711313076486124,0.18323048281445067,1582,23,True,0
0.7331180436206879,0.8655364999609493,637,23,True,6
0.7711313076486124,0.18323048281445067,1468,23,True,4
0.7711313076486124,0.18323048281445067,1436,23,True,5
0.7711313076486124,0.18323048281445067,1108,23,True,9
0.7711313076486124,0.18323048281445067,1164,23,True,8
0.7711313076486124,0.18323048281445067,1437,23,True,7
0.7331180436206879,0.8655364999609493,725,23,True,3
0.7331180436206879,0.8655364999609493,658,23,True,7
0.7331180436206879,0.8655364999609493,668,23,True,5
0.7331180436206879,0.8655364999609493,668,23,True,9
0.689790864710743,0.922824634712031,678,23,True,6
0.7331180436206879,0.8655364999609493,664,23,True,8
0.689790864710743,0.922824634712031,680,23,True,8
0.689790864710743,0.922824634712031,675,23,True,0
0.689790864710743,0.922824634712031,704,23,True,1
0.689790864710743,0.922824634712031,666,23,True,2
0.689790864710743,0.922824634712031,686,23,True,3
0.689790864710743,0.922824634712031,667,23,True,7
0.689790864710743,0.922824634712031,653,23,True,5
0.689790864710743,0.922824634712031,688,23,True,4
0.689790864710743,0.922824634712031,668,23,True,9
0.4992904954605991,0.7171016893676215,747,23,True,0
0.4992904954605991,0.7171016893676215,741,23,True,6
0.4992904954605991,0.7171016893676215,737,23,True,1
0.4992904954605991,0.7171016893676215,745,23,True,2
0.4992904954605991,0.7171016893676215,734,23,True,3
0.4992904954605991,0.7171016893676215,738,23,True,4
0.4992904954605991,0.7171016893676215,746,23,True,5
0.4992904954605991,0.7171016893676215,708,23,True,7
0.4992904954605991,0.7171016893676215,735,23,True,8
0.4992904954605991,0.7171016893676215,733,23,True,9
0.9585923862362349,0.27239686211519454,1571,23,True,1
0.9585923862362349,0.27239686211519454,1665,23,True,0
0.9585923862362349,0.27239686211519454,1471,23,True,3
0.9585923862362349,0.27239686211519454,1504,23,True,2
0.9585923862362349,0.27239686211519454,1458,23,True,9
0.9585923862362349,0.27239686211519454,1617,23,True,5
0.9585923862362349,0.27239686211519454,1589,23,True,4
0.9585923862362349,0.27239686211519454,1539,23,True,6
0.9585923862362349,0.27239686211519454,1630,23,True,7
0.9585923862362349,0.27239686211519454,1695,23,True,8
0.9807476233771946,0.35536243549236146,1726,23,True,0
0.43690899415366696,0.12939310700787765,2061,29,True,0
0.9807476233771946,0.35536243549236146,1606,23,True,2
0.43690899415366696,0.12939310700787765,1959,29,True,1
0.43690899415366696,0.12939310700787765,2078,29,True,2
0.43690899415366696,0.12939310700787765,2051,29,True,3
0.43690899415366696,0.12939310700787765,2094,29,True,4
0.43690899415366696,0.12939310700787765,2047,29,True,5
0.43690899415366696,0.12939310700787765,2139,29,True,6
0.9807476233771946,0.35536243549236146,1505,23,True,1
0.43690899415366696,0.12939310700787765,2020,29,True,7
0.051337911293243776,0.2396889084812761,967,23,True,0
0.051337911293243776,0.2396889084812761,962,23,True,1
0.43690899415366696,0.12939310700787765,1989,29,True,8
0.051337911293243776,0.2396889084812761,956,23,True,2
0.051337911293243776,0.2396889084812761,966,23,True,4
0.051337911293243776,0.2396889084812761,956,23,True,3
0.43690899415366696,0.12939310700787765,1956,29,True,9
0.051337911293243776,0.2396889084812761,956,23,True,5
0.051337911293243776,0.2396889084812761,940,23,True,6
0.051337911293243776,0.2396889084812761,957,23,True,7
0.9807476233771946,0.35536243549236146,1635,23,True,8
0.9807476233771946,0.35536243549236146,1523,23,True,7
0.051337911293243776,0.2396889084812761,969,23,True,9
0.051337911293243776,0.2396889084812761,936,23,True,8
0.37833427865894326,0.5452823701845515,782,23,True,0
0.37833427865894326,0.5452823701845515,793,23,True,2
0.37833427865894326,0.5452823701845515,776,23,True,1
0.37833427865894326,0.5452823701845515,797,23,True,6
0.37833427865894326,0.5452823701845515,780,23,True,3
0.37833427865894326,0.5452823701845515,788,23,True,4
0.37833427865894326,0.5452823701845515,791,23,True,5
0.37833427865894326,0.5452823701845515,789,23,True,8
0.37833427865894326,0.5452823701845515,786,23,True,7
0.9807476233771946,0.35536243549236146,1620,23,True,9
0.23010322992959473,0.452153434060152,827,23,True,2
0.9807476233771946,0.35536243549236146,1553,23,True,6
0.37833427865894326,0.5452823701845515,782,23,True,9
0.23010322992959473,0.452153434060152,828,23,True,4
0.23010322992959473,0.452153434060152,836,23,True,0
0.23010322992959473,0.452153434060152,834,23,True,5
0.23010322992959473,0.452153434060152,840,23,True,1
0.23010322992959473,0.452153434060152,826,23,True,3
0.9807476233771946,0.35536243549236146,1664,23,True,5
0.23010322992959473,0.452153434060152,823,23,True,8
0.9807476233771946,0.35536243549236146,1702,23,True,4
0.35941457800458376,0.36967476442688446,836,23,True,0
0.23010322992959473,0.452153434060152,833,23,True,6
0.9807476233771946,0.35536243549236146,1709,23,True,3
0.23010322992959473,0.452153434060152,822,23,True,7
0.23010322992959473,0.452153434060152,835,23,True,9
0.35941457800458376,0.36967476442688446,861,23,True,4
0.35941457800458376,0.36967476442688446,837,23,True,6
0.35941457800458376,0.36967476442688446,834,23,True,1
0.35941457800458376,0.36967476442688446,836,23,True,2
0.35941457800458376,0.36967476442688446,857,23,True,3
0.35941457800458376,0.36967476442688446,827,23,True,5
0.35941457800458376,0.36967476442688446,841,23,True,7
0.35941457800458376,0.36967476442688446,838,23,True,8
0.35941457800458376,0.36967476442688446,841,23,True,9
0.7828186227374659,0.46387335582326605,668,23,True,1
0.5828190683540387,0.2685182347904666,838,23,True,0
0.7828186227374659,0.46387335582326605,1379,23,True,3
0.7828186227374659,0.46387335582326605,773,23,True,4
0.7828186227374659,0.46387335582326605,677,23,True,5
0.7828186227374659,0.46387335582326605,1024,23,True,0
0.7828186227374659,0.46387335582326605,707,23,True,6
0.5828190683540387,0.2685182347904666,803,23,True,2
0.5828190683540387,0.2685182347904666,835,23,True,1
0.7828186227374659,0.46387335582326605,1328,23,True,2
0.7828186227374659,0.46387335582326605,705,23,True,8
0.5828190683540387,0.2685182347904666,810,23,True,3
0.5828190683540387,0.2685182347904666,833,23,True,8
0.2111132388227575,0.8746185008198074,727,23,True,0
0.2111132388227575,0.8746185008198074,723,23,True,1
0.5828190683540387,0.2685182347904666,834,23,True,4
0.5828190683540387,0.2685182347904666,819,23,True,7
0.2111132388227575,0.8746185008198074,727,23,True,2
0.5828190683540387,0.2685182347904666,818,23,True,5
0.7828186227374659,0.46387335582326605,1276,23,True,7
0.5828190683540387,0.2685182347904666,812,23,True,6
0.2111132388227575,0.8746185008198074,727,23,True,4
0.5828190683540387,0.2685182347904666,807,23,True,9
0.7828186227374659,0.46387335582326605,1384,23,True,9
0.2111132388227575,0.8746185008198074,731,23,True,6
0.2111132388227575,0.8746185008198074,746,23,True,7
0.2111132388227575,0.8746185008198074,744,23,True,3
0.2111132388227575,0.8746185008198074,747,23,True,9
0.2111132388227575,0.8746185008198074,737,23,True,5
0.10731668278051931,0.953451239715535,733,23,True,4
0.2111132388227575,0.8746185008198074,740,23,True,8
0.10731668278051931,0.953451239715535,735,23,True,0
0.10731668278051931,0.953451239715535,707,23,True,1
0.10731668278051931,0.953451239715535,724,23,True,6
0.10731668278051931,0.953451239715535,727,23,True,9
0.10731668278051931,0.953451239715535,720,23,True,5
0.10731668278051931,0.953451239715535,748,23,True,2
0.10731668278051931,0.953451239715535,739,23,True,3
0.10731668278051931,0.953451239715535,735,23,True,7
0.10731668278051931,0.953451239715535,739,23,True,8
0.7418685472104521,0.313995655916517,757,23,True,3
0.7418685472104521,0.313995655916517,776,23,True,4
0.24149775606092266,0.7798164166062894,765,23,True,0
0.24149775606092266,0.7798164166062894,758,23,True,1
0.7418685472104521,0.313995655916517,726,23,True,0
0.24149775606092266,0.7798164166062894,744,23,True,2
0.7418685472104521,0.313995655916517,754,23,True,5
0.7418685472104521,0.313995655916517,767,23,True,6
0.7418685472104521,0.313995655916517,833,23,True,8
0.7418685472104521,0.313995655916517,802,23,True,7
0.24149775606092266,0.7798164166062894,757,23,True,3
0.7418685472104521,0.313995655916517,763,23,True,9
0.7418685472104521,0.313995655916517,1121,23,True,2
0.7418685472104521,0.313995655916517,1186,23,True,1
0.24149775606092266,0.7798164166062894,765,23,True,5
0.24149775606092266,0.7798164166062894,751,23,True,9
0.24149775606092266,0.7798164166062894,747,23,True,4
0.24149775606092266,0.7798164166062894,745,23,True,8
0.24149775606092266,0.7798164166062894,749,23,True,7
0.24149775606092266,0.7798164166062894,748,23,True,6
0.11300764771863642,0.016350653532764013,589,13,False,7
0.11300764771863642,0.016350653532764013,595,13,False,8
0.05839152059348603,0.19963866714498507,995,23,True,0
0.05839152059348603,0.19963866714498507,983,23,True,1
0.05839152059348603,0.19963866714498507,1042,23,True,2
0.05839152059348603,0.19963866714498507,1013,23,True,3
0.11300764771863642,0.016350653532764013,593,13,False,1
0.05839152059348603,0.19963866714498507,1048,23,True,4
0.11300764771863642,0.016350653532764013,601,13,False,5
0.11300764771863642,0.016350653532764013,594,13,False,3
0.11300764771863642,0.016350653532764013,591,13,False,2
0.11300764771863642,0.016350653532764013,595,13,False,4
0.05839152059348603,0.19963866714498507,1109,23,True,5
0.11300764771863642,0.016350653532764013,598,13,False,6
0.11300764771863642,0.016350653532764013,591,13,False,0
0.11300764771863642,0.016350653532764013,593,13,False,9
0.05839152059348603,0.19963866714498507,1016,23,True,7
0.05839152059348603,0.19963866714498507,970,23,True,6
0.05839152059348603,0.19963866714498507,1001,23,True,9
0.05839152059348603,0.19963866714498507,1034,23,True,8
0.9425206505488659,0.8154287998534961,1488,23,True,2
0.9425206505488659,0.8154287998534961,1711,23,True,6
0.9425206505488659,0.8154287998534961,1536,23,True,1
0.9425206505488659,0.8154287998534961,1562,23,True,4
0.9425206505488659,0.8154287998534961,1585,23,True,0
0.9425206505488659,0.8154287998534961,1557,23,True,5
0.9425206505488659,0.8154287998534961,1696,23,True,3
0.9613146698881267,0.17488994137996577,1520,23,True,0
0.9613146698881267,0.17488994137996577,1450,23,True,1
0.9425206505488659,0.8154287998534961,1718,23,True,7
0.9425206505488659,0.8154287998534961,1728,23,True,8
0.9425206505488659,0.8154287998534961,1735,23,True,9
0.04926153182534064,0.4525621982631198,842,23,True,0
0.04926153182534064,0.4525621982631198,837,23,True,1
0.04926153182534064,0.4525621982631198,840,23,True,2
0.04926153182534064,0.4525621982631198,838,23,True,3
0.04926153182534064,0.4525621982631198,839,23,True,4
0.04926153182534064,0.4525621982631198,844,23,True,5
0.04926153182534064,0.4525621982631198,845,23,True,7
0.04926153182534064,0.4525621982631198,841,23,True,6
0.04926153182534064,0.4525621982631198,844,23,True,8
0.04926153182534064,0.4525621982631198,842,23,True,9
0.07530126764094194,0.12745578096797308,2875,29,True,0
0.9613146698881267,0.17488994137996577,1411,23,True,7
0.9613146698881267,0.17488994137996577,1531,23,True,5
0.07530126764094194,0.12745578096797308,2962,29,True,2
0.07530126764094194,0.12745578096797308,2743,29,True,1
0.9613146698881267,0.17488994137996577,1646,23,True,8
0.07530126764094194,0.12745578096797308,2833,29,True,3
